,start station name,end station name,tripduration,usertype,gender
122899,Old Slip & Front St,Hudson St & Reade St,703,Subscriber,1
565702,Franklin St & W Broadway,E 9 St & Avenue C,1141,Subscriber,1
258557,Cherry St,W 56 St & 10 Ave,412,Subscriber,1
292962,E 53 St & Lexington Ave,E 58 St & 3 Ave,526,Subscriber,1
213745,Reade St & Broadway,Murray St & West St,295,Subscriber,1
303679,Lexington Ave & E 24 St,1 Ave & E 30 St,483,Subscriber,1
287650,Broadway & W 58 St,E 17 St & Broadway,1941,Subscriber,1
462272,Pearl St & Hanover Square,W 25 St & 6 Ave,2436,Subscriber,1
2301,E 17 St & Broadway,Washington Pl & Broadway,316,Subscriber,1
9037,W 17 St & 8 Ave,W 13 St & 6 Ave,338,Subscriber,1
451510,Broadway & W 58 St,9 Ave & W 14 St,1245,Subscriber,1
152546,Broadway & E 14 St,W 56 St & 6 Ave,223,Subscriber,1
108230,E 20 St & FDR Drive,W 54 St & 9 Ave,2156,Subscriber,1
35720,Bank St & Hudson St,E 15 St & Irving Pl,8137,Subscriber,1
160289,1 Ave & E 30 St,E 53 St & Lexington Ave,866,Subscriber,1
429187,E 20 St & 2 Ave,Broadway & W 38 St,1330,Subscriber,2
151742,E 20 St & Park Ave,York St & Jay St,1360,Subscriber,0
501068,E 15 St & Irving Pl,E 25 St & 1 Ave,423,Subscriber,1
493125,DeKalb Ave & Hudson Ave,S Portland Ave & Hanson Pl,443,Subscriber,1
337567,University Pl & E 14 St,John St & William St,527,Subscriber,1
6671,E 53 St & Lexington Ave,E 53 St & Lexington Ave,219,Subscriber,1
236457,West Thames St,West Thames St,622,Subscriber,1
233762,W Broadway & Spring St,Greenwich St & W Houston St,291,Subscriber,2
452022,9 Ave & W 16 St,W 43 St & 10 Ave,1089,Subscriber,1
45804,W Broadway & Spring St,Broadway & W 58 St,100,Subscriber,1
468240,E 25 St & 2 Ave,Madison St & Montgomery St,1414,Subscriber,1
473380,Mott St & Prince St,Allen St & Rivington St,348,Subscriber,2
383412,Willoughby Ave & Hall St,Fulton St & Grand Ave,417,Subscriber,1
129374,E 19 St & 3 Ave,E 15 St & 3 Ave,378,Subscriber,1
249674,E 32 St & Park Ave,,499,Subscriber,1
520027,Washington Pl & Broadway,6 Ave & Canal St,515,Subscriber,2
51812,W 42 St & 8 Ave,Clark St & Henry St,313,Subscriber,2
524794,Broadway & W 56 St,W 33 St & 7 Ave,607,Subscriber,1
416470,W 22 St & 8 Ave,W 4 St & 7 Ave S,463,Subscriber,1
441358,E 14 St & Avenue B,Broadway & E 14 St,345,Subscriber,1
380184,Greenwich Ave & 8 Ave,Rivington St & Chrystie St,478,Subscriber,1
377968,2 Ave & E 58 St,W 52 St & 5 Ave,3451,Subscriber,2
423066,Harrison St & Hudson St,W 18 St & 6 Ave,940,Subscriber,1
8366,E 14 St & Avenue B,Bond St & Schermerhorn St,2360,Subscriber,2
235563,St Marks Pl & 2 Ave,Metropolitan Ave & Bedford Ave,1905,Subscriber,2
226323,W 56 St & 6 Ave,E 58 St & 3 Ave,393,Subscriber,1
250658,E 2 St & 2 Ave,E 2 St & Avenue B,164,Subscriber,1
457128,Emerson Pl & Myrtle Ave,E 27 St & 1 Ave,647,Subscriber,2
150341,Vesey Pl & River Terrace,W 49 St & 8 Ave,1919,Subscriber,2
348725,Jay St & Tech Pl,E 17 St & Broadway,1795,Subscriber,2
171210,West St & Chambers St,9 Ave & W 45 St,2387,Subscriber,1
448904,Allen St & Rivington St,1 Ave & E 18 St,528,Subscriber,1
328406,Clinton St & Grand St,Broadway & E 14 St,1222,Subscriber,1
415938,E 11 St & Broadway,E 6 St & Avenue B,639,Subscriber,1
297666,John St & William St,E 27 St & 1 Ave,566,Subscriber,1
167454,W 49 St & 8 Ave,Broadway & W 38 St,1053,Subscriber,1
460267,W 13 St & 6 Ave,W 13 St & 6 Ave,95,Subscriber,1
460926,Barclay St & Church St,St James Pl & Oliver St,507,Subscriber,1
499364,W 41 St & 8 Ave,11 Ave & W 27 St,386,Subscriber,1
152555,Suffolk St & Stanton St,,307,Subscriber,1
118169,Broadway & W 32 St,Broadway & W 24 St,217,Subscriber,1
267343,W 15 St & 7 Ave,W 59 St & 10 Ave,1402,Subscriber,1
332027,W 52 St & 9 Ave,Cadman Plaza West & Montague St,1397,Subscriber,1
100939,Broadway & E 22 St,Broadway & W 56 St,1837,Subscriber,2
526198,Greenwich St & Warren St,,797,Subscriber,1
339173,Broadway & E 22 St,E 32 St & Park Ave,525,Subscriber,1
487620,W 11 St & 6 Ave,Broadway & W 24 St,499,Subscriber,1
112294,E 20 St & 2 Ave,Howard St & Centre St,2045,Subscriber,1
507213,Pike St & Monroe St,Allen St & Rivington St,510,Subscriber,1
76352,E 19 St & 3 Ave,8 Ave & W 33 St,877,Subscriber,1
345783,E 51 St & Lexington Ave,W 37 St & 10 Ave,1043,Subscriber,1
96688,John St & William St,W 13 St & 6 Ave,734,Subscriber,1
457994,Elizabeth St & Hester St,Cleveland Pl & Spring St,193,Subscriber,1
403260,E 45 St & 3 Ave,E 58 St & 3 Ave,750,Subscriber,2
70684,Pearl St & Hanover Square,William St & Pine St,109,Subscriber,1
489390,Pike St & E Broadway,Avenue D & E 12 St,716,Subscriber,1
492419,Broadway & W 60 St,W 26 St & 8 Ave,1157,Subscriber,1
527775,8 Ave & W 31 St N,W 20 St & 11 Ave,379,Subscriber,1
493698,Cleveland Pl & Spring St,9 Ave & W 14 St,968,Subscriber,1
516277,Perry St & Bleecker St,University Pl & E 14 St,490,Subscriber,2
173431,Bank St & Washington St,Maiden Ln & Pearl St,832,Subscriber,1
32357,1 Ave & E 16 St,,1054,Subscriber,1
285377,8 Ave & W 52 St,E 48 St & Madison Ave,911,Subscriber,1
198344,W 43 St & 10 Ave,9 Ave & W 14 St,1821,Subscriber,2
497940,Carmine St & 6 Ave,Vesey Pl & River Terrace,947,Subscriber,1
298358,E 33 St & 5 Ave,E 13 St & Avenue A,780,Subscriber,1
135306,Broadway & W 53 St,Lafayette St & Jersey St N,308,Subscriber,1
253703,Stanton St & Chrystie St,W 52 St & 5 Ave,1608,Subscriber,1
72946,E 58 St & 3 Ave,Grand Army Plaza & Central Park S,461,Subscriber,2
157489,Central Park S & 6 Ave,E 19 St & 3 Ave,643,Subscriber,1
462445,Stanton St & Mangin St,E 15 St & Irving Pl,665,Subscriber,1
263342,W 43 St & 6 Ave,12 Ave & W 40 St,775,Subscriber,1
268815,Cherry St,E 12 St & 3 Ave,608,Subscriber,1
6388,W 16 St & The High Line,NYCBS Depot - SSP,729,Subscriber,2
438727,E 24 St & Park Ave S,Broadway & E 22 St,395,Subscriber,2
199828,E 33 St & 2 Ave,E 17 St & Broadway,865,Subscriber,2
576151,W 21 St & 6 Ave,Stanton St & Chrystie St,1149,Subscriber,1
140400,Lafayette St & E 8 St,MacDougal St & Washington Sq,409,Subscriber,1
296911,9 Ave & W 22 St,E 15 St & Irving Pl,493,Subscriber,1
312499,Broadway & W 53 St,E 20 St & FDR Drive,513,Subscriber,1
289469,E 9 St & Avenue C,3969.TEMP (Bike The Branches - Central Branch),295,Subscriber,2
320780,W 59 St & 10 Ave,Broadway & W 49 St,433,Subscriber,1
453977,Broadway & W 32 St,Broadway & W 24 St,228,Subscriber,2
419362,University Pl & E 14 St,E 40 St & 5 Ave,798,Subscriber,1
461484,W 13 St & 7 Ave,,474,Subscriber,1
488618,E 56 St & 3 Ave,Lafayette St & E 8 St,979,Subscriber,1
151273,W 11 St & 6 Ave,E 10 St & 5 Ave,677,Subscriber,0
298853,1 Ave & E 44 St,2 Ave & E 58 St,3992,Subscriber,1
430795,W 20 St & 11 Ave,9 Ave & W 14 St,395,Subscriber,1
340607,W 27 St & 7 Ave,10 Ave & W 28 St,634,Subscriber,1
563817,11 Ave & W 41 St,Franklin St & W Broadway,640,Subscriber,1
48711,Broadway & W 53 St,E 51 St & Lexington Ave,583,Subscriber,1
76716,Carmine St & 6 Ave,Cleveland Pl & Spring St,514,Subscriber,1
492414,E 33 St & 2 Ave,E 20 St & 2 Ave,487,Subscriber,2
368058,St Marks Pl & 2 Ave,Jay St & Tech Pl,478,Subscriber,1
483530,W 20 St & 11 Ave,W 20 St & 11 Ave,238,Subscriber,1
197948,9 Ave & W 22 St,Bus Slip & State St,1785,Subscriber,1
434622,E 11 St & 2 Ave,E 7 St & Avenue A,755,Subscriber,1
325156,E 31 St & 3 Ave,E 3 St & 1 Ave,676,Subscriber,2
478473,Centre St & Worth St,Bialystoker Pl & Delancey St,491,Subscriber,1
391410,Hicks St & Montague St,E 20 St & 2 Ave,609,Subscriber,1
551325,W 20 St & 11 Ave,Allen St & Rivington St,680,Subscriber,2
410265,Norfolk St & Broome St,Clinton St & Joralemon St,1390,Subscriber,1
523563,Washington Pl & Broadway,MacDougal St & Washington Sq,184,Subscriber,1
162489,Lafayette St & E 8 St,Fulton St & William St,1179,Subscriber,1
122450,E 25 St & 1 Ave,2 Ave & E 58 St,1457,Subscriber,1
278685,LaGuardia Pl & W 3 St,West Thames St,1302,Subscriber,1
25006,E 4 St & 2 Ave,1 Ave & E 18 St,727,Subscriber,1
248172,E 11 St & 2 Ave,Bank St & Hudson St,817,Subscriber,1
320335,W 37 St & 10 Ave,Watts St & Greenwich St,982,Subscriber,1
163308,Washington Ave & Park Ave,Sands St & Navy St,247,Subscriber,1
526519,Cleveland Pl & Spring St,Allen St & Rivington St,635,Subscriber,1
295069,W Broadway & Spring St,W Broadway & Spring St,215,Subscriber,1
324590,E 51 St & 1 Ave,E 20 St & FDR Drive,900,Subscriber,1
446784,Pershing Square North,W 27 St & 7 Ave,703,Subscriber,1
367613,12 Ave & W 40 St,Allen St & Stanton St,1215,Subscriber,2
58854,MacDougal St & Prince St,W 59 St & 10 Ave,1614,Subscriber,2
143,Lafayette St & E 8 St,W 37 St & 10 Ave,1483,Subscriber,1
487808,Hanover Pl & Livingston St,DeKalb Ave & S Portland Ave,295,Subscriber,1
111896,John St & William St,Clinton St & Tillary St,1966,Subscriber,1
559685,W 20 St & 7 Ave,Franklin St & W Broadway,486,Subscriber,2
420002,Suffolk St & Stanton St,W 25 St & 6 Ave,1159,Subscriber,1
348236,DeKalb Ave & Hudson Ave,Duane St & Greenwich St,873,Subscriber,2
250686,Front St & Washington St,Cadman Plaza West & Montague St,348,Subscriber,2
120024,W 41 St & 8 Ave,E 23 St & 1 Ave,469,Subscriber,1
528349,E 20 St & FDR Drive,York St & Jay St,480,Subscriber,2
264226,W 11 St & 6 Ave,W 17 St & 8 Ave,413,Subscriber,2
334452,Suffolk St & Stanton St,W 31 St & 7 Ave,1002,Subscriber,1
521135,Greenwich St & W Houston St,Greenwich St & Warren St,710,Subscriber,1
75669,Fulton St & Rockwell Pl,8 Ave & W 52 St,491,Subscriber,1
186789,W 22 St & 8 Ave,9 Ave & W 22 St,213,Subscriber,1
265908,Cadman Plaza E & Red Cross Pl,Hicks St & Montague St,174,Subscriber,2
251965,Hicks St & Montague St,Clinton St & Tillary St,211,Subscriber,1
23579,2 Ave & E 58 St,W 59 St & 10 Ave,924,Subscriber,1
283185,Warren St & Church St,Fulton St & Broadway,186,Subscriber,1
293155,Cleveland Pl & Spring St,E 17 St & Broadway,784,Subscriber,1
517059,Lafayette St & E 8 St,E 58 St & 3 Ave,1150,Subscriber,1
79427,Cliff St & Fulton St,Greenwich St & Warren St,732,Subscriber,2
134549,E 4 St & 2 Ave,W 41 St & 8 Ave,1131,Subscriber,1
393147,Little West St & 1 Pl,Fulton St & William St,149,Subscriber,1
263144,W 20 St & 11 Ave,E 16 St & 5 Ave,331,Subscriber,2
13099,E 2 St & Avenue C,8 Ave & W 31 St N,371,Subscriber,1
40222,Lafayette St & Jersey St N,E 17 St & Broadway,594,Subscriber,1
231469,E 53 St & Lexington Ave,Washington Pl & Broadway,1621,Subscriber,1
137821,E 20 St & 2 Ave,Broadway & W 32 St,433,Subscriber,1
493238,Barrow St & Hudson St,Cleveland Pl & Spring St,686,Subscriber,1
216234,1 Ave & E 16 St,E 3 St & 1 Ave,599,Subscriber,2
277748,W 37 St & 10 Ave,Canal St & Rutgers St,2839,Subscriber,1
77730,9 Ave & W 22 St,W 13 St & 6 Ave,510,Subscriber,1
446303,Broadway & E 22 St,Murray St & West St,593,Subscriber,1
491208,Carmine St & 6 Ave,W 15 St & 7 Ave,387,Subscriber,1
504575,Washington St & Gansevoort St,E 31 St & 3 Ave,1103,Subscriber,1
493961,9 Ave & W 22 St,LaGuardia Pl & W 3 St,1045,Subscriber,1
56264,E 52 St & 2 Ave,W 13 St & 7 Ave,1297,Subscriber,1
509173,Washington St & Gansevoort St,,2131,Subscriber,1
251823,Broadway & E 14 St,Lafayette St & Jersey St N,502,Subscriber,1
386679,E 20 St & FDR Drive,1 Ave & E 18 St,658,Subscriber,1
303490,E 53 St & Lexington Ave,W 53 St & 10 Ave,904,Subscriber,2
456526,W 13 St & 6 Ave,E 11 St & Broadway,324,Subscriber,1
390671,Barrow St & Hudson St,Bus Slip & State St,1334,Subscriber,1
541138,Carlton Ave & Flushing Ave,Fulton St & Grand Ave,774,Subscriber,1
130990,South St & Whitehall St,Broadway & Berry St,345,Subscriber,1
451285,W 20 St & 7 Ave,Broadway & E 22 St,369,Subscriber,1
459305,9 Ave & W 16 St,1 Ave & E 30 St,661,Subscriber,1
422311,Clinton St & Tillary St,W 37 St & 5 Ave,1624,Subscriber,1
481826,Norfolk St & Broome St,Broadway & E 14 St,825,Subscriber,1
178731,Cliff St & Fulton St,LaGuardia Pl & W 3 St,793,Subscriber,1
307242,E 11 St & 1 Ave,8 Ave & W 52 St,888,Subscriber,2
279984,W 43 St & 10 Ave,E 51 St & Lexington Ave,851,Subscriber,1
319366,Carlton Ave & Park Ave,E 2 St & 2 Ave,1008,Subscriber,1
290287,E 56 St & 3 Ave,Carmine St & 6 Ave,1326,Subscriber,1
367395,W 22 St & 8 Ave,11 Ave & W 41 St,1533,Subscriber,1
76851,Kent Ave & S 11 St,Wythe Ave & Metropolitan Ave,352,Subscriber,1
135187,Broadway & E 22 St,Broadway & W 24 St,941,Subscriber,2
244289,Willoughby Ave & Hall St,Johnson St & Gold St,426,Subscriber,2
247241,Carlton Ave & Park Ave,E 30 St & Park Ave S,309,Subscriber,1
232282,E 19 St & 3 Ave,E 4 St & 2 Ave,475,Subscriber,2
376921,Washington Ave & Park Ave,S 3 St & Bedford Ave,554,Subscriber,1
257045,Broadway & E 14 St,E 11 St & 2 Ave,296,Subscriber,2
381233,8 Ave & W 31 St N,Broadway & W 58 St,776,Subscriber,1
431054,Pershing Square South,8 Ave & W 52 St,1893,Subscriber,2
28545,Broadway & E 22 St,Broadway & E 22 St,636,Subscriber,1
490172,9 Ave & W 14 St,E 3 St & 1 Ave,1059,Subscriber,1
514260,W 13 St & 7 Ave,E 32 St & Park Ave,786,Subscriber,1
242766,DeKalb Ave & S Portland Ave,Shevchenko Pl & E 7 St,128,Subscriber,2
319637,W 51 St & 6 Ave,E 43 St & Vanderbilt Ave,473,Subscriber,1
127827,West Thames St,Barclay St & Church St,321,Subscriber,1
210054,Perry St & Bleecker St,Broadway & W 58 St,1441,Subscriber,1
1718,Greenwich St & North Moore St,9 Ave & W 22 St,1426,Subscriber,2
325660,W 51 St & 6 Ave,,413,Subscriber,2
324081,Cadman Plaza W & Pierrepont St,,636,Subscriber,1
424785,Pershing Square South,6 Ave & W 33 St,625,Subscriber,1
327399,Bayard St & Baxter St,Allen St & Stanton St,674,Subscriber,1
266921,E 32 St & Park Ave,West St & Chambers St,222,Subscriber,1
528483,W 13 St & 7 Ave,MacDougal St & Washington Sq,182,Subscriber,1
449988,Broadway & E 14 St,Broadway & E 22 St,311,Subscriber,1
475516,Pitt St & Stanton St,Pike St & E Broadway,540,Subscriber,1
64188,Grand St & Havemeyer St,Duane St & Greenwich St,893,Subscriber,1
172655,E 6 St & Avenue B,E 11 St & Broadway,712,Subscriber,2
487630,W 52 St & 11 Ave,W 46 St & 11 Ave,152,Subscriber,1
503845,Centre St & Worth St,W 18 St & 6 Ave,1407,Subscriber,1
118227,Maiden Ln & Pearl St,6 Ave & Canal St,713,Subscriber,1
471008,Lafayette St & E 8 St,W Broadway & Spring St,426,Subscriber,1
215213,E 32 St & Park Ave,Cadman Plaza West & Montague St,543,Subscriber,1
266590,11 Ave & W 41 St,10 Ave & W 28 St,486,Subscriber,1
299282,Pershing Square South,12 Ave & W 40 St,780,Subscriber,1
256104,E 47 St & Park Ave,W 46 St & 11 Ave,706,Subscriber,2
521241,MacDougal St & Prince St,E 6 St & Avenue D,1406,Subscriber,2
570840,W 43 St & 6 Ave,Columbia St & Rivington St,1222,Subscriber,1
423717,5 Ave & E 29 St,Broadway & W 60 St,1640,Subscriber,1
